ADDRESS,AVAILABILITY_STATUS,AVAILABLE_AT,BATHS,BEDS,BUILDING_TYPE,CITY,CLUBHOUSE,COMPANY,DATE_POSTED,DESCRIPTION,DOORMAN,FURNISHED,GARAGE,GARAGE_COUNT,GRANITE,GYM,ID,LATITUDE,LAUNDRY,LONGITUDE,NEIGHBORHOOD,POOL,RENT_PRICE,SCRAPED_TIMESTAMP,SQFT,STAINLESS,STATE,YEAR_BUILT,ZIP,A_i,S_i,Q_i,N_i,L_i,hr_beds_min,hr_baths_min,hr_zones,hr_pets,hr_parking,vb_social,vb_calm,vb_luxury,vb_practical,vb_urban,mv_rush,mv_risk,mv_comfort,mv_urban_vibe,w_A_base,w_A_eff,w_S_base,w_S_eff,w_Q_base,w_Q_eff,w_N_base,w_N_eff,w_L_base,w_L_eff,eta1,eta2,lambda_up,lambda_down,c_cap,budget,LLM_profile_rationale,sim_desc,sim_pers,sim_rationale,gate_ok,U_base,U_text,U_eco,U_total,tone_vector,tone_policy_flags,tone_keypoints,tone_risks,tone_social,tone_calm,tone_luxury,tone_practical,tone_urban
"790 Boylston Street, Boston, MA 02199",available,2025-01-01 16:22:48.897,1.0,0,apartment building,Boston,0,AvalonCommunities,2025-01-01 00:00:00.000,"Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Granite Countertops, Refrigerator, Electric Stove, Dishwasher, Garbage Disposal, Hardwood flooring, Primary Exposure West, Central Air Conditioning, Cats and dogs are welcome. Please check the dog breed and pet restrictions., , , , Fully-equipped, modern kitchens with granite countertops, stainless steel appliances (in select apartments), tile backsplashes, and ceramic tile flooring, , , , Furnished apartment homes available, , , , , , , Close to Copley, Prudential and Back Bay T Stops, and the Back Bay Train Station, , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, , ",0,1,0,,1,1,511202958,42.3491246,0,-71.0810868,Back Bay-Beacon Hill,0,2525,2025-01-01 16:22:48.915,658.0,1,MA,,2199.0,0.6666666666666666,0.6,0.05661331086773378,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.85,0.65,"Buyer is looking for a quiet street, good transport access and at least 2 bedrooms, which matches the listing's description of being close to public transportation and having fully-equipped apartment homes available.",False,0.3384084323464701,0.77,-0.0008257575757575757,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.2, ""practical"": 0.8, ""urban"": 0.9}",{},(unspecified),,0.5,0.3,0.2,0.8,0.9
"1550 Soldiers Field Road , Boston, MA 02135",available,2025-01-01 12:41:36.462,1.0,1,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"1550 on the Charles is Brightons’s new premier luxury living destination. With sweeping views of the river and top of the line amenities, it’s where comfort meets convenience. Our apartments in Boston, MA are where serenity and sophistication convene. Where relaxation and refinement unite. It’s your respite from the hustle, where you can find peace and quiet and peace of mind. 1550 on the Charles is where all things merge into one. Features/amenities: Roof Deck with Trellis and Outdoor Dining with Nature Views, Podcasting Studio, EV Parking Stations, Pet Spa, Courtyard w/Grills & Fire Pits, State-of-the-Art Fitness Center, Business Lounge, Social Lounge & Kitchen, Roof Deck w/Views of the Charles River, Large Closets, Expansive Windows, Washer & Dryer Included, Ceramic Tile Baths, Central Cooling & Heating, Stainless Steel Appliances, Quartz Countertops, Wood Vinyl Plank Flooring, Designer Lighting, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Swimming Pool(s), Washer/Dryer Available, Smoke Free Community",0,0,0,,1,1,511103627,42.360104,1,-71.149582,Allston-Brighton,1,2694,2025-01-01 12:41:53.485,601.0,1,MA,,2135.0,0.6666666666666666,1.0,0.1422072451558551,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.52,0.56,"The listing tone is more luxurious and calm, which matches the buyer's personality.",False,0.4433999024267215,0.536,-0.0010818181818181818,-inf,"{""social"": 0.5, ""calm"": 0.8, ""luxury"": 0.9, ""practical"": 0.4, ""urban"": 0.6}",{},(unspecified),,0.5,0.8,0.9,0.4,0.6
"1 Nashua Street, Boston, MA 02114",available,2025-01-01 01:20:12.228,1.0,1,apartment building,Boston,1,AvalonCommunities,2025-01-01 00:00:00.000,"Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Granite Countertops, Electric Stove, Microwave, Dishwasher, Garbage Disposal, City View, Primary Exposure South, Stainless Steel Appliances, Central Air Conditioning, Washer/Dryer, Pet-friendly community with WAG Pet Spa, , , EV outlets, , , , , , , Furnished+ offers all the essential items you need to move in plus conveniences like flexible lease terms, included utilities, and immediate access to highspeed Wi-Fi and cable TV (Select Homes), Fully-equipped, modern kitchens with quartz stone countertops, tile backsplash, stainless steel appliances, and two-tone cabinetry, , , , , Sky pavilion lounge and rooftop deck with panoramic views, , , , , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ",0,1,0,,1,1,510936427,42.365735,1,-71.063603,Central,0,2800,2025-01-01 01:20:12.236,638.0,1,MA,,2114.0,0.6666666666666666,0.8,0.15155855096882898,0.0,0.5,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.5,0.7,"Buyer's description of ideal home matches listing's approximate dimensions and features, but lacks specific details about transport access.",False,0.46835467390370245,0.58,-0.0012424242424242424,-inf,"{""social"": 0.5, ""calm"": 0.2, ""luxury"": 0.8, ""practical"": 0.3, ""urban"": 0.9}",{},"Room dimensions, square footage, and features shown on the floor plan drawings are approximate, Furniture shown on the floor plan drawings is representative","Pricing may vary based on lease term, Quoted rent does not including other fees and charges that may be part of your lease",0.5,0.2,0.8,0.3,0.9
899 Congress St,unknown,2025-01-01 08:04:10.676,1.0,0,apartment building,Boston,0,Willow Bridge,2025-01-01 00:00:00.000,"Welcome to Ora, a beautiful residential community located in the Boston Seaport District near the Silver Line and I-90. At our community, you can choose from studio, one, two, and three bedroom apartment homes. Each stylish apartment features an open concept floor plan with hardwood flooring and keyless entry. We also offer chef-inspired kitchens with European style cabinetry, quartz countertops, and Bosch appliances. Each home also comes with a Nest thermostat, allowing you to set your ideal temperature from your smartphone. With a full-size washer and dryer set in your home, laundry days will always be simple. Select apartment homes also feature private balconies where you can enjoy beautiful views. Apartment amenities:  Community amenities: ",0,0,0,,1,0,510974578,42.347907,1,-71.037496,South Boston,0,2801,2025-01-01 08:04:27.341,434.0,0,MA,,2210.0,0.72,0.4,0.0,0.0,0.0,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.67,0.53,"Buyer and listing share similar tone on luxury, practicality, and urban living.",False,0.23011935653339732,0.6140000000000001,-0.001243939393939394,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.2, ""practical"": 0.7, ""urban"": 0.8}",{},"open concept floor plan, hardwood flooring, keyless entry",,0.5,0.3,0.2,0.7,0.8
"4 Lucy Street , Boston, MA 02125",available,2025-01-01 04:33:20.764,1.0,0,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"The Andi offers the opportunity to live in one of Boston's most connected neighborhoods. With easy access to the MBTA Red Line & I-93, you can easily spend days, nights and weekends in your favorite Boston neighborhoods. Our front yard, known as South Bay Center, is alive with a new energy. Outside your door you'll find every convenience - from groceries to home decor - as well as retail therapy, grab-and-go or full-service dining, and even a gleaming, new luxury AMC Theater. Inside, you'll find modern and spacious studio, one, two and three bedroom apartment homes and an amenity suite that's nothing short of amazing. You will fall in love with The Andi apartments in Dorchester, MA! Features/amenities: Close to Quincy Center MBTA Red Line Station, Gargage Parking Available, Indoor Pet Spa, Lush Courtyard with Grilling Stations, Coworking Spaces and Conference Room, Saltwater Pool & Sundeck, Lounge & Fire Features, 2 State-of-the-Art Fitness Centers, Clubhouse w/Billiards, Generous Floor Plans, Washer & Dryers in Unit, Undercabinet Lighting, Patio or Balcony*, Generous Closet Space, High End Finishes, Modern Kitchens, Expansive Windows, Wood Plank Flooring, Air Conditioning, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available",0,0,0,,0,1,510967052,42.324477,1,-71.062528,North Dorchester,1,2812,2025-01-01 04:33:26.154,603.0,0,MA,,2125.0,0.64,0.6,0.04271272114574557,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.55,0.45,"Buyer and listing have similar tone in terms of social and urban aspects, but the buyer's personality is more practical and calm compared to the listing.",False,0.3290400353643551,0.51,-0.0012606060606060606,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.8, ""practical"": 0.2, ""urban"": 0.9}",{},(unspecified),,0.5,0.3,0.8,0.2,0.9
"1 Nashua Street, Boston, MA 02114",available,2025-01-01 01:04:41.908,1.0,1,apartment building,Boston,1,AvalonCommunities,2025-01-01 00:00:00.000,"Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Granite Countertops, Electric Stove, Microwave, Dishwasher, Garbage Disposal, Floor to Ceiling Windows, Walk-in Closet, City View, Primary Exposure Southwest, Stainless Steel Appliances, Central Air Conditioning, Washer/Dryer, Pet-friendly community with WAG Pet Spa, , , EV outlets, , , , , , , Furnished+ offers all the essential items you need to move in plus conveniences like flexible lease terms, included utilities, and immediate access to highspeed Wi-Fi and cable TV (Select Homes), Fully-equipped, modern kitchens with quartz stone countertops, tile backsplash, stainless steel appliances, and two-tone cabinetry, , , , , Sky pavilion lounge and rooftop deck with panoramic views, , , , , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ",0,1,0,,1,1,510935070,42.365735,1,-71.063603,Central,0,2860,2025-01-01 01:04:41.912,742.0,1,MA,,2114.0,0.6666666666666666,0.8,0.17784330244313393,0.0,0.5,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.95,0.65,"Buyer's description of desired features (2+ bedrooms, quiet street, good transport access) matches the listing's emphasis on practicality and urban living, but not luxury or social aspects.",False,0.4756439218664068,0.83,-0.0013333333333333333,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.2, ""practical"": 0.8, ""urban"": 0.6}",{},"Granite Countertops, Electric Stove, Microwave, Dishwasher, Garbage Disposal","Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice.",0.5,0.3,0.2,0.8,0.6
899 Congress St,unknown,2025-01-01 08:04:09.065,1.0,0,apartment building,Boston,0,Willow Bridge,2025-01-01 00:00:00.000,"Welcome to Ora, a beautiful residential community located in the Boston Seaport District near the Silver Line and I-90. At our community, you can choose from studio, one, two, and three bedroom apartment homes. Each stylish apartment features an open concept floor plan with hardwood flooring and keyless entry. We also offer chef-inspired kitchens with European style cabinetry, quartz countertops, and Bosch appliances. Each home also comes with a Nest thermostat, allowing you to set your ideal temperature from your smartphone. With a full-size washer and dryer set in your home, laundry days will always be simple. Select apartment homes also feature private balconies where you can enjoy beautiful views. Apartment amenities:  Community amenities: ",0,0,0,,1,0,510974574,42.347907,1,-71.037496,South Boston,0,2866,2025-01-01 08:04:24.914,539.0,0,MA,,2210.0,0.72,0.4,0.02653748946925021,0.0,0.0,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.95,0.65,"The listing matches the buyer's preferences for a quiet street, good transport access, and at least 2 bedrooms.",False,0.23747869341881994,0.83,-0.0013424242424242424,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.2, ""practical"": 0.8, ""urban"": 0.9}",{},"open concept floor plan, hardwood flooring, keyless entry",,0.5,0.3,0.2,0.8,0.9
"125 Guest Street , Boston, MA 02135",available,2025-01-01 04:44:28.502,1.0,1,apartment building,Boston,0,Greystar,2025-01-01 00:00:00.000,"Lantera is a word meaning “beacon”, and it’s the heart and soul of the new 15-acre Boston Landing neighborhood. Lantera boasts some of the largest floorplans that you can find - perfect for your work from home office. Apartments feature floor-to-ceiling windows, premium finishes with stainless steel appliances, and technology touches throughout. The heart of Boston is less than five miles away and is easily accessible via the Boston Landing commuter rail stop - just a three-minute walk away. Lantera is surrounded by eclectic restaurants, curated retail shops and world-class athletic facilities. Features/amenities: Dog washing spa, BBQ grills & fire pit, The Grounds Zen garden, The Veranda open gathering space, Fit studio, spin & yoga room, Bocce court, Grilling stations & fire pits, Outdoor pool w/cabanas, Indoor/outdoor dog park & pet spa, Balconies & Juliet balconies*, Under cabinet lighting, Bosch high efficient washer/dryers, Light & dark cabinet options, Kitchen islands, Walk in closets, Quartz countertops, Keyless entry, Floor to ceiling windows, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available",0,0,0,,1,1,510967429,42.35645,1,-71.142756,Allston-Brighton,1,2870,2025-01-01 04:44:35.503,743.0,1,MA,,2135.0,0.6666666666666666,1.0,0.17809604043807917,0.0,0.0,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.96,0.56,"Listing tone is more urban and luxurious, but the buyer's personality is more practical and calm.",False,0.39036370398982634,0.8,-0.0013484848484848486,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.8, ""practical"": 0.2, ""urban"": 0.9}",{},(unspecified),,0.5,0.3,0.8,0.2,0.9
"770 Boylston Street, Boston, MA 02199",available,2025-01-01 03:55:22.894,1.0,1,apartment building,Boston,0,AvalonCommunities,2025-01-01 00:00:00.000,"Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Quartz Countertops, Refrigerator, Electric Stove, Microwave, Dishwasher, Garbage Disposal, Walk-in Closet, Hardwood flooring, Primary Exposure North, Central Air Conditioning, Cats and dogs are welcome. Please check the dog breed and pet restrictions., , , , , Renovated modern kitchens featuring GE ENERGY STAR stainless steel appliances, quartz stone countertops, tile backsplash, new cabinetry, hard surface flooring, and new lighting and fixtures (select homes), , , , Furnished+ offers all the essential items you need to move in plus conveniences like flexible lease terms, included utilities, and immediate access to highspeed Wi-Fi and cable TV (Select Homes), , , , , 24-hour full-service concierge service also available via house phone, , , , Porto - Mediterranean inspired dining from James Beard Award-Winning Chef Jody Adams, Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ",1,1,0,,1,1,510964512,42.348156,0,-71.080817,Back Bay-Beacon Hill,0,2870,2025-01-01 03:55:22.898,655.0,1,MA,,2199.0,0.6666666666666666,0.6,0.15585509688289806,0.0,0.5,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.83,0.55,"Buyer and listing have similar tone in being social, but buyer is more practical and less urban.",False,0.42891884146342196,0.718,-0.0013484848484848486,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.2, ""practical"": 0.8, ""urban"": 0.9}",{},(unspecified),,0.5,0.3,0.2,0.8,0.9
"771-775 Beacon Street , Boston, MA 02215",available,2025-01-01 01:29:07.802,1.0,0,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"Welcome to Bower Residences in Boston, MA. The crown jewel of Bower, where we are sure residents will be lining up to relax is the amazing rooftop amenity space. With 360 views of Boston including a look inside neighboring Fenway Park, the rooftop will offer a sizable swimming pool, cabanas, and lush plantings.  Right below the roof deck, there is another resident lounge complete with an oversized skylight and more lush greenery. Downstairs generously sized residences again feature Italian cabinetry, this time a two-tone finish including upper cabinets in a lovely green. This building also houses space for the management office and resident fitness center rounding out a full suite of tenant amenities. Learn more and schedule a tour today! Features/amenities: Parking Garage & Bike Storage, Groom Room, Underground Parking, Bike Repair & Wash Station, Fitness Center, Resident Lounge, Fire Pits & Grilling Areas, Pool Deck w/Cabanas, Rooftop Terrace w/360 Views, Wood-style Flooring, Ample Closet Space, Beautifully Tiled Baths, Stone Counters & Tile Backsplashes, Energy Efficient Appliances, Italian Cabinetry, Two-Tone Finishes, View Smart Windows, Brand New Apartments, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Smoke Free Community",0,0,1,,0,1,510938775,42.347385,0,-71.101444,Fenway-Kenmore,1,2954,2025-01-01 01:29:07.982,553.0,0,MA,,2215.0,0.64,0.4,0.03007582139848357,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.83,0.53,"Buyer and listing share similar tone, but buyer's personality is more practical than the listing's.",False,0.2849082451019478,0.71,-0.0014757575757575758,-inf,"{""social"": 0.8, ""calm"": 0.2, ""luxury"": 0.9, ""practical"": 0.1, ""urban"": 0.5}",{},(unspecified),,0.8,0.2,0.9,0.1,0.5
"771-775 Beacon Street , Boston, MA 02215",available,2025-01-01 01:29:07.802,1.0,0,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"Welcome to Bower Residences in Boston, MA. The crown jewel of Bower, where we are sure residents will be lining up to relax is the amazing rooftop amenity space. With 360 views of Boston including a look inside neighboring Fenway Park, the rooftop will offer a sizable swimming pool, cabanas, and lush plantings.  Right below the roof deck, there is another resident lounge complete with an oversized skylight and more lush greenery. Downstairs generously sized residences again feature Italian cabinetry, this time a two-tone finish including upper cabinets in a lovely green. This building also houses space for the management office and resident fitness center rounding out a full suite of tenant amenities. Learn more and schedule a tour today! Features/amenities: Parking Garage & Bike Storage, Groom Room, Underground Parking, Bike Repair & Wash Station, Fitness Center, Resident Lounge, Fire Pits & Grilling Areas, Pool Deck w/Cabanas, Rooftop Terrace w/360 Views, Wood-style Flooring, Ample Closet Space, Beautifully Tiled Baths, Stone Counters & Tile Backsplashes, Energy Efficient Appliances, Italian Cabinetry, Two-Tone Finishes, View Smart Windows, Brand New Apartments, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Smoke Free Community",0,0,1,,0,1,510938777,42.347385,0,-71.101444,Fenway-Kenmore,1,3074,2025-01-01 01:29:08.062,673.0,0,MA,,2215.0,0.64,0.4,0.06040438079191238,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.92,0.67,"The listing matches the buyer's preferences for a quiet street and good transport access, but also offers additional luxury amenities that may not be as important to the buyer.",False,0.29331891582814507,0.8200000000000001,-0.0016575757575757577,-inf,"{""social"": 0.5, ""calm"": 0.7, ""luxury"": 0.9, ""practical"": 0.3, ""urban"": 0.1}",{},(unspecified),,0.5,0.7,0.9,0.3,0.1
"4 Lucy Street , Boston, MA 02125",available,2025-01-01 04:33:20.764,1.0,1,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"The Andi offers the opportunity to live in one of Boston's most connected neighborhoods. With easy access to the MBTA Red Line & I-93, you can easily spend days, nights and weekends in your favorite Boston neighborhoods. Our front yard, known as South Bay Center, is alive with a new energy. Outside your door you'll find every convenience - from groceries to home decor - as well as retail therapy, grab-and-go or full-service dining, and even a gleaming, new luxury AMC Theater. Inside, you'll find modern and spacious studio, one, two and three bedroom apartment homes and an amenity suite that's nothing short of amazing. You will fall in love with The Andi apartments in Dorchester, MA! Features/amenities: Close to Quincy Center MBTA Red Line Station, Gargage Parking Available, Indoor Pet Spa, Lush Courtyard with Grilling Stations, Coworking Spaces and Conference Room, Saltwater Pool & Sundeck, Lounge & Fire Features, 2 State-of-the-Art Fitness Centers, Clubhouse w/Billiards, Generous Floor Plans, Washer & Dryers in Unit, Undercabinet Lighting, Patio or Balcony*, Generous Closet Space, High End Finishes, Modern Kitchens, Expansive Windows, Wood Plank Flooring, Air Conditioning, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available",0,0,0,,0,1,510967063,42.324477,1,-71.062528,North Dorchester,1,3188,2025-01-01 04:33:35.990,832.0,0,MA,,2125.0,0.64,0.6,0.20058972198820554,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.53,0.49,"The listing tone is more urban and luxury-oriented, which matches the buyer's personality to some extent.",False,0.3728222490890599,0.514,-0.0018303030303030304,-inf,"{""social"": 0.5, ""calm"": 0.3, ""luxury"": 0.8, ""practical"": 0.2, ""urban"": 0.9}",{},(unspecified),,0.5,0.3,0.8,0.2,0.9
"100 Sudbury St , Boston, MA 02114",available,2025-01-01 15:05:06.67,1.0,0,apartment building,Boston,1,Greystar,2025-01-01 00:00:00.000,"Information coming soon! Features/amenities: Located adjacent to Haymarket MBTA station and walking distance to TD Garden, Elegant lobby lounge with hospitality bar, Dog run and pet spa, Children's playroom area, Private and flexible working spaces along with two conference rooms, Ultimate indoor sports simulator with 30+ sports and games to choose from, 24/7 state-of-the-art fitness facility, 32nd floor skydeck with firepits and views of the Boston skyline and ocean, Resort-style swimming pool with cabana seating, Private washers and dryers, Frameless edge mirrors, Grohe water fixtures, Warm, wood-style flooring, Wine refrigerators in select homes, Stainless steel appliances, Cabinetry in dark or light finishes, Select penthouse style homes with amazing views, Elegant quartz countertops, Smoke Free Community",0,0,0,,1,1,511178726,42.362149,0,-71.059549,Central,1,3570,2025-01-01 15:05:06.753,527.0,1,MA,,2114.0,0.6666666666666666,0.8,0.023504633529907327,0.0,0.25,2,0,,False,any,0.5,0.7,0.2,0.6,0.4,0.35,0.5,0.75,0.7,0.21596046487678372,0.20675648372279695,0.17737422504132525,0.20313672063245877,0.3138625448494213,0.2773185042221163,0.06707539778651672,0.06083298957104714,0.22572736744595304,0.25195530185158094,0.6,0.4,0.003,1.0,0.15,1980.0,Auto-repaired JSON. Base weights auto-shaped from buyer_text (anti-flat). Mood shaped from text.,0.62,0.55,"Buyer and listing both emphasize importance of location, but buyer is more practical while listing is more urban.",False,0.36985412759686315,0.5920000000000001,-0.002409090909090909,-inf,"{""social"": 0.5, ""calm"": 0.2, ""luxury"": 0.8, ""practical"": 0.3, ""urban"": 0.9}",{},(unspecified),,0.5,0.2,0.8,0.3,0.9
